Local Time, Program run time, ID (hex),DLC,Data(hex)
2022-08-23 14:15:07.802546,8632.838000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:07.822403,8652.695000,1FF,8, 45 00 00 00 AD F6 FF FF
2022-08-23 14:15:07.822503,8652.795000,2FF,8, 3E 00 00 00 00 00 00 00
2022-08-23 14:15:07.822596,8652.888000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.822679,8652.971000,4FF,6, 6F 00 06 5E 00 00
2022-08-23 14:15:07.842651,8672.943000,1FF,8, 3C 00 00 00 ED F6 FF FF
2022-08-23 14:15:07.842751,8673.043000,2FF,8, 35 00 00 00 00 00 00 00
2022-08-23 14:15:07.842773,8673.065000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.842875,8673.167000,4FF,6, 6F 00 06 5E 00 00
2022-08-23 14:15:07.862853,8693.145000,1FF,8, 33 00 00 00 43 F7 FF FF
2022-08-23 14:15:07.863019,8693.311000,2FF,8, 2B 00 00 00 00 00 00 00
2022-08-23 14:15:07.863044,8693.336000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.863123,8693.415000,4FF,6, 6F 00 06 5E 00 00
2022-08-23 14:15:07.883042,8713.334000,1FF,8, 2A 00 00 00 03 F7 FF FF
2022-08-23 14:15:07.883173,8713.465000,2FF,8, 23 00 00 00 00 00 00 00
2022-08-23 14:15:07.883258,8713.550000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.883339,8713.631000,4FF,6, 6F 00 1A 5E 00 00
2022-08-23 14:15:07.903187,8733.479000,1FF,8, 21 00 00 00 84 F7 FF FF
2022-08-23 14:15:07.903336,8733.628000,2FF,8, 1A 00 00 00 00 00 00 00
2022-08-23 14:15:07.903365,8733.657000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.903508,8733.800000,4FF,6, 6A 00 06 5E 00 00
2022-08-23 14:15:07.923397,8753.689000,1FF,8, 18 00 00 00 C6 F8 FF FF
2022-08-23 14:15:07.923628,8753.920000,2FF,8, 12 00 00 00 00 00 00 00
2022-08-23 14:15:07.923665,8753.957000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.923686,8753.978000,4FF,6, 6A 00 06 5E 00 00
2022-08-23 14:15:07.943622,8773.914000,1FF,8, 10 00 00 00 7B FD FF FF
2022-08-23 14:15:07.943764,8774.056000,2FF,8, 0C 00 00 00 00 00 00 00
2022-08-23 14:15:07.943790,8774.082000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.943890,8774.182000,4FF,6, 6F 00 6A 5E 00 00
2022-08-23 14:15:07.963898,8794.190000,1FF,8, 09 00 00 00 87 03 00 00
2022-08-23 14:15:07.964114,8794.406000,2FF,8, 07 00 00 00 00 00 00 00
2022-08-23 14:15:07.964143,8794.435000,3FF,8, 70 FE FF FF 00 00 00 00
2022-08-23 14:15:07.964165,8794.457000,4FF,6, 6F 00 90 60 00 00
2022-08-23 14:15:07.984126,8814.418000,1FF,8, 03 00 00 00 E8 08 00 00
2022-08-23 14:15:07.984235,8814.527000,2FF,8, 03 00 00 00 00 00 00 00
2022-08-23 14:15:07.984292,8814.584000,3FF,8, 94 FE FF FF 00 00 00 00
2022-08-23 14:15:07.984393,8814.685000,4FF,6, 6F 00 8A 61 00 00
2022-08-23 14:15:08.004455,8834.747000,1FF,8, FF FF FF FF 5C 0D 00 00
2022-08-23 14:15:08.004701,8834.993000,2FF,8, 01 00 00 00 00 00 00 00
2022-08-23 14:15:08.004734,8835.026000,3FF,8, 94 FE FF FF 00 00 00 00
2022-08-23 14:15:08.004759,8835.051000,4FF,6, 6F 00 40 60 00 00
2022-08-23 14:15:08.024663,8854.955000,1FF,8, FE FF FF FF 0E 11 00 00
2022-08-23 14:15:08.024882,8855.174000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.024920,8855.212000,3FF,8, 94 FE FF FF 00 00 00 00
2022-08-23 14:15:08.024943,8855.235000,4FF,6, 6A 00 66 5D 00 00
2022-08-23 14:15:08.044918,8875.210000,1FF,8, FE FF FF FF 1F 0F 00 00
2022-08-23 14:15:08.045071,8875.363000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.045098,8875.390000,3FF,8, 94 FE FF FF 00 00 00 00
2022-08-23 14:15:08.045213,8875.505000,4FF,6, 6A 00 E4 5C 00 00
2022-08-23 14:15:08.065014,8895.306000,1FF,8, FF FF FF FF C1 0A 00 00
2022-08-23 14:15:08.065160,8895.452000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.065245,8895.537000,3FF,8, 94 FE FF FF 00 00 00 00
2022-08-23 14:15:08.065351,8895.643000,4FF,6, 74 00 3E 5D 00 00
2022-08-23 14:15:08.085280,8915.572000,1FF,8, 00 00 00 00 F7 05 00 00
2022-08-23 14:15:08.085398,8915.690000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.085493,8915.785000,3FF,8, D3 FF FF FF 00 00 00 00
2022-08-23 14:15:08.085578,8915.870000,4FF,6, 6F 00 7A 5D 00 00
2022-08-23 14:15:08.105480,8935.772000,1FF,8, 01 00 00 00 2D 01 00 00
2022-08-23 14:15:08.105570,8935.862000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.105714,8936.006000,3FF,8, D3 FF FF FF 00 00 00 00
2022-08-23 14:15:08.105816,8936.108000,4FF,6, 65 00 A2 5D 00 00
2022-08-23 14:15:08.125625,8955.917000,1FF,8, 00 00 00 00 16 00 00 00
2022-08-23 14:15:08.125722,8956.014000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.125873,8956.165000,3FF,8, D3 FF FF FF 00 00 00 00
2022-08-23 14:15:08.125968,8956.260000,4FF,6, 6F 00 B6 5D 00 00
2022-08-23 14:15:08.145826,8976.118000,1FF,8, 00 00 00 00 D5 FF FF FF
2022-08-23 14:15:08.145964,8976.256000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.146071,8976.363000,3FF,8, D3 FF FF FF 00 00 00 00
2022-08-23 14:15:08.146134,8976.426000,4FF,6, 6F 00 CA 5D 00 00
2022-08-23 14:15:08.166097,8996.389000,1FF,8, 00 00 00 00 54 FF FF FF
2022-08-23 14:15:08.166228,8996.520000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.166288,8996.580000,3FF,8, D3 FF FF FF 00 00 00 00
2022-08-23 14:15:08.166375,8996.667000,4FF,6, 6F 00 DE 5D 00 00
2022-08-23 14:15:08.186368,9016.660000,1FF,8, 00 00 00 00 E8 FE FF FF
2022-08-23 14:15:08.186468,9016.760000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.186572,9016.864000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.186627,9016.919000,4FF,6, 74 00 DE 5D 00 00
2022-08-23 14:15:08.206581,9036.873000,1FF,8, 00 00 00 00 A8 FE FF FF
2022-08-23 14:15:08.206668,9036.960000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.206777,9037.069000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.206881,9037.173000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.226684,9056.976000,1FF,8, 00 00 00 00 67 FE FF FF
2022-08-23 14:15:08.226817,9057.109000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.226966,9057.258000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.227015,9057.307000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.246903,9077.195000,1FF,8, 00 00 00 00 27 FE FF FF
2022-08-23 14:15:08.247050,9077.342000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.247075,9077.367000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.247348,9077.640000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.267068,9097.360000,1FF,8, 00 00 00 00 11 FE FF FF
2022-08-23 14:15:08.267195,9097.487000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.267250,9097.542000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.267337,9097.629000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.287455,9117.747000,1FF,8, 00 00 00 00 11 FE FF FF
2022-08-23 14:15:08.287768,9118.060000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.287823,9118.115000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.287848,9118.140000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.307577,9137.869000,1FF,8, 00 00 00 00 11 FE FF FF
2022-08-23 14:15:08.307734,9138.026000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.307822,9138.114000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.307859,9138.151000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.327773,9158.065000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.327966,9158.258000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.327992,9158.284000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.328076,9158.368000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.347993,9178.285000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.348090,9178.382000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.348162,9178.454000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.348241,9178.533000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.368145,9198.437000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.368252,9198.544000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.368362,9198.654000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.368466,9198.758000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.388550,9218.842000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.388781,9219.073000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.388817,9219.109000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.388842,9219.134000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.408605,9238.897000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.408685,9238.977000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.408940,9239.232000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.409002,9239.294000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.428845,9259.137000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.428928,9259.220000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.429041,9259.333000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.429144,9259.436000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.448977,9279.269000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.449064,9279.356000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.449192,9279.484000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.449281,9279.573000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.469262,9299.554000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.469394,9299.686000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.469459,9299.751000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.469555,9299.847000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.489395,9319.687000,1FF,8, 00 00 00 00 BB FD FF FF
2022-08-23 14:15:08.489504,9319.796000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.489618,9319.910000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.489702,9319.994000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.509679,9339.971000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.509841,9340.133000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.509893,9340.185000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.509964,9340.256000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:08.529895,9360.187000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.530057,9360.349000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.530124,9360.416000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.530181,9360.473000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.550087,9380.379000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.550184,9380.476000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.550265,9380.557000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.550339,9380.631000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:08.570152,9400.444000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.570244,9400.536000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.570372,9400.664000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.570473,9400.765000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.590170,9420.462000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.590297,9420.589000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.590412,9420.704000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.590519,9420.811000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.610652,9440.944000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.610925,9441.217000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.610957,9441.249000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.610977,9441.269000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:08.630673,9460.965000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.630776,9461.068000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.630874,9461.166000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.631021,9461.313000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.650803,9481.095000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.650922,9481.214000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.651127,9481.419000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.651188,9481.480000,4FF,6, 6F 00 06 5E 00 00
2022-08-23 14:15:08.670924,9501.216000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.671051,9501.343000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.671173,9501.465000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.671253,9501.545000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.691107,9521.399000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.691221,9521.513000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.691336,9521.628000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.691420,9521.712000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:08.711252,9541.544000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.711346,9541.638000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.711449,9541.741000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.711552,9541.844000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.731542,9561.834000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:08.731696,9561.988000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.731723,9562.015000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.731812,9562.104000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:08.751732,9582.024000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.751883,9582.175000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.751913,9582.205000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.751997,9582.289000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.771744,9602.036000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.771854,9602.146000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.771983,9602.275000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.772107,9602.399000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:08.792049,9622.341000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.792175,9622.467000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.792233,9622.525000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.792336,9622.628000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:08.812230,9642.522000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.812336,9642.628000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.812426,9642.718000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.812508,9642.800000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.832409,9662.701000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.832619,9662.911000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.832688,9662.980000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.832714,9663.006000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.852546,9682.838000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.852658,9682.950000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.852764,9683.056000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.852867,9683.159000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.873014,9703.306000,1FF,8, 00 00 00 00 11 FE FF FF
2022-08-23 14:15:08.873277,9703.569000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.873308,9703.600000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.873334,9703.626000,4FF,6, 6A 00 06 5E 00 00
2022-08-23 14:15:08.893112,9723.404000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.893198,9723.490000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.893316,9723.608000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.893415,9723.707000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.913250,9743.542000,1FF,8, 00 00 00 00 11 FE FF FF
2022-08-23 14:15:08.913367,9743.659000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.913468,9743.760000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.913558,9743.850000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.933425,9763.717000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.933518,9763.810000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.933601,9763.893000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.933712,9764.004000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.953613,9783.905000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:08.953686,9783.978000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.953824,9784.116000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.953899,9784.191000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:08.973739,9804.031000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.973835,9804.127000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.973975,9804.267000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.974067,9804.359000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:08.993849,9824.141000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:08.993955,9824.247000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.994126,9824.418000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:08.994213,9824.505000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:09.013924,9844.216000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:09.014023,9844.315000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.014139,9844.431000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.014262,9844.554000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:09.034170,9864.462000,1FF,8, 00 00 00 00 11 FE FF FF
2022-08-23 14:15:09.034278,9864.570000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.034382,9864.674000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.034468,9864.760000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:09.054410,9884.702000,1FF,8, 00 00 00 00 11 FE FF FF
2022-08-23 14:15:09.054498,9884.790000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.054519,9884.811000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.054683,9884.975000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.074573,9904.865000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:09.074711,9905.003000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.074733,9905.025000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.074870,9905.162000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.095114,9925.406000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:09.095404,9925.696000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.095438,9925.730000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.095460,9925.752000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.115245,9945.537000,1FF,8, 00 00 00 00 FC FD FF FF
2022-08-23 14:15:09.115532,9945.824000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.115574,9945.866000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.115604,9945.896000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.135516,9965.808000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.135714,9966.006000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.135750,9966.042000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.135775,9966.067000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:09.155567,9985.859000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.155670,9985.962000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.155809,9986.101000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.155891,9986.183000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:09.175880,10006.172000,1FF,8, 00 00 00 00 E6 FD FF FF
2022-08-23 14:15:09.176094,10006.386000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.176124,10006.416000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.176170,10006.462000,4FF,6, 74 00 F2 5D 00 00
2022-08-23 14:15:09.196058,10026.350000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.196223,10026.515000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.196307,10026.599000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.196329,10026.621000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.216288,10046.580000,1FF,8, 00 00 00 00 BB FD FF FF
2022-08-23 14:15:09.216422,10046.714000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.216461,10046.753000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.216574,10046.866000,4FF,6, 6A 00 06 5E 00 00
2022-08-23 14:15:09.236465,10066.757000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.236564,10066.856000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.236664,10066.956000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.236742,10067.034000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.256596,10086.888000,1FF,8, 00 00 00 00 BB FD FF FF
2022-08-23 14:15:09.256710,10087.002000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.256791,10087.083000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.256883,10087.175000,4FF,6, 6A 00 F2 5D 00 00
2022-08-23 14:15:09.279063,10109.355000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.279248,10109.540000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.279281,10109.573000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.279305,10109.597000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.297132,10127.424000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.297320,10127.612000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.297350,10127.642000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.297374,10127.666000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.317789,10148.081000,1FF,8, 00 00 00 00 BB FD FF FF
2022-08-23 14:15:09.318094,10148.386000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.318220,10148.512000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.318244,10148.536000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.337497,10167.789000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.337596,10167.888000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.337664,10167.956000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.337762,10168.054000,4FF,6, 6F 00 F2 5D 00 00
2022-08-23 14:15:09.357868,10188.160000,1FF,8, 00 00 00 00 D1 FD FF FF
2022-08-23 14:15:09.357991,10188.283000,2FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.358016,10188.308000,3FF,8, 00 00 00 00 00 00 00 00
2022-08-23 14:15:09.358216,10188.508000,4FF,6, 6A 00 F2 5D 00 00
